close, Volume,open,high,low
112.65,58785590,111.87,112.65,110.66
111.78,86595830,112.26,113.24,111.66
112.94,45097060,112.16,113.49,111.97
112.54,25991030,113.23,113.33,112.46
112.01,14479610,112.58,112.71,112.01
113.99,33681200,112.1,114.52,112.01
113.91,27533430,113.79,114.77,113.7
112.52,29798660,113.64,113.92,112.11
110.38,41304780,112.82,113.13,110.21
109.33,53143770,111.39,111.44,107.35
106.25,64210880,108.29,108.65,105.41
106.26,65682250,106.54,107.43,104.63
107.75,39983350,107.2,108.2,106.695
111.89,59168760,109.23,112.15,108.7
112.01,53645730,112.67,113.25,110.21
109.25,49571170,112.6,112.63,108.8
110.22,66969980,111.43,112.8,108.91
109.8,48728190,109.04,110.49,108.5
106.82,59808470,110.0,110.06,106.66
105.99,78453330,107.03,107.58,105.2
108.72,49742320,107.84,108.9667,106.5
109.55,48482860,108.95,111.06,108.27
112.4,53717440,110.26,112.47,109.72
112.98,46420020,112.3,113.75,111.53
113.1,55457420,113.74,114.3626,112.8
109.14,92326640,112.42,112.48,109.03
115.31,146184300,117.625,118.12,115.31
118.9,84132130,116.32,119.19,115.56
117.16,83646800,118.4,120.0,116.85
118.63,62542440,118.05,119.17,116.08
118.65,51842080,118.5,119.09,117.61
119.56,69975180,118.5,120.51,118.309
119.94,42197110,120.02,120.23,119.25
118.93,43633660,120.02,120.25,118.45
119.72,37900780,118.55,119.84,118.43
122.02,61845390,120.17,122.15,120.16
124.88,73278020,122.77,124.92,122.5
126.46,74374630,126.06,127.48,125.57
127.08,53955650,127.28,127.28,125.65
127.83,63014110,127.49,128.88,126.92
128.715,44695980,127.625,128.78,127.45
128.45,37295460,128.48,129.03,128.33
129.495,48878410,128.62,129.5,128.05
133.0,73089250,130.02,133.0,129.66
132.17,69109410,132.94,133.6,131.17
128.79,74555120,131.56,131.6,128.15
130.415,91171830,128.785,130.87,126.61
128.46,61931350,130.0,130.57,128.24
129.09,48042680,129.25,130.28,128.3
129.36,37749900,128.96,129.52,128.09
128.54,31588480,129.1,129.56,128.32
126.41,56391280,128.58,128.75,125.76
126.6,72699680,128.4,129.37,126.26
127.14,88410240,127.96,129.57,125.06
124.51,68720360,126.41,127.22,123.8
122.24,68812690,124.75,124.77,122.11
124.45,48233270,122.31,124.9,121.63
123.59,51744670,124.4,125.3951,122.58
124.95,35816300,123.88,124.95,122.87
127.04,50891230,125.9,127.32,125.65
128.47,65118170,127.0,129.16,126.37
127.495,45674520,128.75,129.2451,127.4
125.9,68516180,128.25,128.4,125.16
127.21,37597600,127.12,127.85,126.52
126.69,32747200,127.23,128.04,126.56
123.38,51505600,126.54,126.82,123.38
124.24,47409610,122.76,124.88,122.6
123.25,39471720,124.57,124.7,122.91
126.37,46974980,124.05,126.4,124.0
124.43,42019420,126.09,126.49,124.355
124.25,40463140,124.82,125.12,123.1
125.32,32171410,125.03,125.56,124.19
127.35,36917490,124.47,127.51,124.33
126.01,34894810,127.64,128.1218,125.98
125.6,37272090,125.85,126.4,124.97
126.56,32244360,125.85,126.58,124.66
127.1,40125760,125.95,127.21,125.26
126.85,36248620,128.37,128.57,126.61
126.3,25418280,127.0,127.29,125.91
126.78,28922420,126.41,127.13,126.01
126.17,28020240,126.28,127.1,126.11
124.75,51481310,125.55,126.14,124.46
127.6,46975110,125.57,128.12,125.17
126.91,32341380,128.1,128.2,126.67
128.62,37575420,126.99,128.87,126.32
129.67,45596690,128.3,130.42,128.14
130.28,44209710,130.49,130.63,129.23
132.65,95084260,132.31,133.13,131.15
130.56,118693700,134.455,134.54,129.57
128.64,63063240,130.16,131.59,128.3
125.15,82924980,127.5,127.88,124.58
128.95,57349000,126.1,130.13,125.3
128.7,50905020,129.5,130.57,128.26
125.8,49127770,128.15,128.4498,125.78
125.01,72037370,126.56,126.75,123.36
125.26,42653920,124.77,126.08,124.02
127.62,55473820,126.68,127.62,126.11
126.32,41920740,127.39,127.56,125.625
125.865,48073450,125.6,126.88,124.82
126.01,34611600,126.15,127.19,125.87
128.95,45123920,127.41,128.95,127.16
128.77,38128470,129.07,129.49,128.21
130.19,50723240,128.38,130.72,128.36
130.07,44395440,130.69,130.88,129.64
130.06,36261170,130.0,130.98,129.34
131.39,39589780,130.07,131.63,129.83
132.54,45469340,131.6,132.97,131.4
129.62,70544670,132.6,132.91,129.12
132.045,45771120,130.34,132.26,130.05
131.78,30678840,131.86,131.95,131.1
130.28,50474170,131.23,131.45,129.9
130.535,32016020,131.2,131.39,130.05
129.96,33595980,129.86,130.655,129.32
130.12,30939810,130.66,130.94,129.9
129.36,38335980,129.58,130.58,128.91
128.65,35577760,129.5,129.69,128.36
127.8,52609900,128.9,129.21,126.83
127.42,56002840,126.7,128.08,125.62
128.88,39029190,127.92,129.34,127.85
128.59,35344520,129.18,130.18,128.475
127.17,36826260,128.185,128.33,127.11
126.92,43896960,126.1,127.24,125.71
127.6,31443650,127.03,127.85,126.37
127.3,32858900,127.72,127.88,126.74
127.88,35363990,127.23,128.31,127.22
126.6,54361530,127.71,127.82,126.4
127.61,33976180,127.49,128.06,127.08
127.03,30192140,127.48,127.61,126.8792
128.11,55077520,127.21,129.8,127.12
127.5,31872390,128.86,129.2,127.5
126.75,43986290,127.67,127.99,126.51
124.53,49043410,125.46,126.47,124.48
125.425,44326050,125.57,126.12,124.86
126.6,30206890,126.9,126.94,125.99
126.44,27171180,126.43,126.69,125.77
126.0,27972950,124.94,126.23,124.85
125.69,46737090,125.89,126.15,123.77
122.57,60609830,124.48,124.64,122.54
120.07,78291510,123.85,124.06,119.22
123.28,61292800,121.94,123.85,121.21
125.66,41365600,125.03,125.755,124.32
125.61,31695870,126.04,126.37,125.04
126.82,33559770,125.72,127.15,125.58
128.51,35987630,127.74,128.57,127.35
129.62,45970470,129.08,129.62,128.31
132.07,55204920,130.97,132.97,130.7
130.75,73006780,132.85,132.92,130.32
125.22,115288400,121.99,125.5,121.99
125.16,50832950,126.2,127.09,125.06
124.5,42090320,125.32,125.74,123.9
122.77,44371580,123.09,123.61,122.12
123.38,33570380,123.38,123.91,122.55
122.99,36912040,123.15,123.5,122.27
122.37,33400950,122.32,122.5699,121.71
121.3,42832890,122.6,122.6425,120.91
118.44,69639900,121.5,122.57,117.52
114.64,123601900,117.42,117.7,113.25
115.4,99202400,112.95,117.44,112.1
115.13,52828890,115.97,116.5,114.115
115.52,38610120,114.58,116.25,114.5
119.72,54851010,116.53,119.99,116.53
113.49,96820670,117.81,118.18,113.33
115.24,101593400,112.53,115.42,109.63
115.15,48407640,116.04,116.4,114.54
115.96,42876370,114.32,116.31,114.01
117.16,40827260,116.04,117.65,115.5
116.5,34525630,116.43,117.44,116.01
115.01,48079330,116.1,116.52,114.68
112.65,68176940,114.08,114.35,111.63
105.76,127246600,110.43,111.9,105.645
103.12,161882500,94.87,108.8,92.0
103.74,102731700,111.11,111.11,103.5
109.69,96531890,107.085,109.89,105.05
112.92,83825220,112.23,113.24,110.02
113.29,53075960,112.17,113.31,111.54
112.76,56111590,112.03,114.53,112.0
107.72,76562170,110.15,111.88,107.36
112.34,61681250,110.23,112.34,109.131
110.37,53142590,112.49,112.78,110.04
109.27,49904460,108.97,110.45,108.51
112.31,54507300,111.65,112.56,110.32
110.15,84757780,113.76,114.02,109.77
112.57,62800770,110.27,113.2825,109.9
114.21,49793750,111.79,114.21,111.76
115.31,58279570,116.58,116.89,114.86
116.28,43218350,115.93,116.53,114.42
116.41,37080720,116.25,116.54,115.44
113.92,63712340,115.66,116.49,113.715
113.45,73991000,112.21,114.3,111.87
115.21,46594220,113.67,115.37,113.66
113.4,50278030,113.38,114.18,112.5201
114.32,35678360,113.63,114.72,113.3
115.0,50061580,113.25,115.5,112.37
114.71,56005550,116.44,116.69,114.02
112.44,51861990,113.85,114.57,112.44
109.06,73230280,112.83,113.51,107.86
110.3,66300930,110.17,111.54,108.73
109.58,63849470,109.07,109.62,107.31
110.38,57774940,108.01,111.0136,107.55
110.78,52033100,109.88,111.3698,109.07
111.31,48702200,110.63,111.74,109.765
110.78,46717770,111.74,111.77,109.41
109.5,61747260,110.19,110.19,108.21
112.12,52720620,110.0,112.28,109.49
111.6,30386830,112.73,112.75,111.44
111.79,32970790,110.82,112.45,110.68
110.21,44434220,111.29,111.52,109.56
111.86,37622200,110.93,112.1,110.49
111.04,38794930,111.78,112.0,110.53
111.73,29723750,110.8,111.75,110.11
113.77,48929200,111.34,114.17,110.82
113.76,42276880,114.0,115.58,113.7
115.5,41430660,114.33,115.5,114.1
119.08,59251740,116.7,119.228,116.33
115.28,66139770,118.08,118.13,114.92
114.55,67673450,115.4,116.54,113.99
119.27,85436210,116.93,119.3,116.06
120.53,51106100,118.7,120.69,118.27
119.5,49305220,120.99,121.22,119.45
121.18,32152870,119.87,121.36,119.61
122.57,45479260,120.79,123.49,120.7
122.0,44829060,123.13,123.82,121.62
120.92,39483400,121.85,122.69,120.18
121.06,33009110,121.11,121.81,120.62
120.57,33829290,120.96,121.81,120.05
116.77,59029400,116.9,118.07,116.061
116.11,45179400,116.37,117.42,115.21
115.72,32461350,116.26,116.82,115.65
112.34,45555300,115.2,115.57,112.27
114.175,37979570,111.38,114.24,111.0
113.69,27584020,114.92,115.05,113.32
117.29,46559730,115.76,117.49,115.5
118.78,43233950,117.64,119.75,116.76
119.3,34135230,119.2,119.92,118.85
117.75,32445680,119.27,119.73,117.34
118.88,42747950,117.33,119.35,117.12
118.03,21341960,119.21,119.23,117.92
117.81,13046450,118.29,118.41,117.6
118.3,38063130,117.99,119.41,117.75
117.34,34806250,118.75,118.81,116.86
116.28,33316990,117.05,118.11,116.08
115.2,41511380,116.55,116.79,114.22
119.03,57717870,115.29,119.25,115.11
118.28,32063100,118.98,119.86,117.81
118.23,34275420,117.52,118.6,116.86
115.62,46301930,117.64,117.69,115.08
116.17,29158640,116.04,116.94,115.51
113.18,46810020,115.19,115.39,112.851
112.48,64678220,112.18,112.68,109.79
110.49,53168580,111.94,112.8,110.35
111.34,56157370,111.07,111.99,108.8
108.98,44654830,112.02,112.25,108.98
106.03,96197190,108.91,109.52,105.81
107.33,47507230,107.28,107.37,105.57
107.23,32728460,107.4,107.72,106.451
108.61,32618140,107.27,108.85,107.2
108.03,13596680,109.0,109.0,107.95
106.82,26639930,107.59,107.69,106.1807
108.74,30912260,106.96,109.43,106.86
107.32,25184090,108.58,108.7,107.18
105.26,40885480,107.01,107.03,104.82
105.35,67569090,102.61,105.368,102.0
102.71,55583140,105.75,105.85,102.41
100.7,68384270,100.56,102.37,99.87
96.45,80742460,98.68,100.13,96.43
96.96,70722000,98.55,99.11,96.76
98.53,49687870,98.97,99.06,97.34
99.96,49046150,100.55,100.69,98.8399
97.39,62285770,100.32,101.19,97.3
99.52,63000140,97.96,100.48,95.74
97.13,79356010,96.2,97.71,95.36
96.66,52960810,98.41,98.65,95.5
96.79,72274300,95.1,98.1897,93.42
96.3,52099200,97.06,97.88,94.94
101.42,65648660,98.63,101.46,98.37
99.44,51529980,101.52,101.53,99.21
99.99,71937310,99.93,100.88,98.07
93.42,133059000,96.04,96.6289,93.34
94.09,55622370,93.79,94.52,92.39
97.34,64332440,94.79,97.34,94.35
96.43,40814360,96.47,96.71,95.4
94.48,37190500,95.42,96.04,94.28
96.35,45870130,95.0,96.84,94.08
96.6,46418230,95.86,97.33,95.19
94.02,46315620,96.52,96.92,93.69
95.01,53920550,93.13,95.7,93.04
94.99,44282560,94.29,95.94,93.93
94.27,42288790,95.92,96.35,94.1
93.7,49979700,93.79,94.72,92.59
93.99,40323020,94.19,94.5,93.01
96.64,48032600,95.02,96.85,94.61
98.12,44811800,96.67,98.21,96.15
96.26,38866100,98.84,98.89,96.091
96.04,35290570,96.0,96.7599,95.8
96.88,34240470,96.31,96.9,95.92
94.69,31851180,96.4,96.5,94.55
96.1,36192150,93.98,96.38,93.32
96.76,27526040,96.05,96.76,95.25
96.91,28949760,97.2,98.0237,96.58
96.69,35131460,96.86,98.23,96.65
100.53,50303500,97.65,100.77,97.42
100.75,33136130,100.51,100.89,99.64
101.5,36884490,100.58,101.7099,100.45
103.01,46026600,102.37,103.75,101.37
101.87,35890740,102.39,102.83,100.96
101.03,31538710,100.78,101.76,100.4
101.12,27148530,101.31,101.58,100.27
101.17,33490630,101.41,102.24,100.15
102.26,27368840,102.24,102.28,101.5
102.52,25058280,101.91,102.91,101.78
104.58,40026250,103.96,105.18,103.85
105.97,38236730,104.61,106.31,104.59
105.8,34394830,105.52,106.47,104.96
105.92,43607120,106.34,106.5,105.19
105.91,35454230,105.93,107.65,105.1401
106.72,32345430,105.25,107.29,105.21
106.13,25686350,106.48,107.07,105.9
105.67,25568350,105.47,106.25,104.89
105.19,19354440,106.0,106.19,105.06
107.68,31154910,104.89,107.79,104.88
109.56,45547590,108.65,110.42,108.6
108.99,25763840,109.72,109.9,108.88
109.99,25820460,108.78,110.0,108.2
111.12,37322930,110.42,112.19,110.27
109.81,26560420,109.51,110.73,109.42
110.96,26178840,110.23,110.98,109.2
108.54,31735810,109.95,110.42,108.121
108.66,23553790,108.91,109.77,108.17
109.02,29357940,108.97,110.61,108.83
110.44,27150570,109.34,110.5,108.66
112.04,32771760,110.8,112.34,110.8
112.1,25364920,111.62,112.39,111.33
109.85,46873670,112.11,112.3,109.73
107.48,60784920,108.89,108.95,106.94
106.91,32340620,107.88,108.0,106.23
107.13,30576980,106.64,108.09,106.06
105.97,31416910,106.93,106.93,105.52
105.68,33655810,105.01,106.48,104.62
105.08,27997990,105.0,105.65,104.51
104.35,52979780,103.91,105.3,103.91
97.82,114436300,96.0,98.71,95.68
94.83,82107120,97.61,97.88,94.25
93.74,68388840,93.99,94.72,92.51
93.64,47844490,93.965,94.08,92.4
95.18,56770080,94.2,95.74,93.68
94.19,40984160,95.2,95.9,93.82
93.24,35850220,94.0,94.07,92.68
92.72,43665160,93.37,93.45,91.85
92.79,32895650,93.0,93.77,92.59
93.42,33653020,93.33,93.57,92.11
92.51,28641180,93.48,93.57,92.46
90.34,76183460,92.72,92.78,89.47
90.52,44223040,90.0,91.67,90.0
93.88,61192340,92.39,94.39,91.65
93.49,46858910,94.55,94.7,93.01
94.56,42009830,94.16,95.21,93.89
94.2,30417880,94.64,94.64,93.57
95.22,31834020,94.64,95.43,94.52
96.43,37977020,95.87,97.19,95.67
97.9,35074380,97.22,98.09,96.84
99.62,38258300,98.67,99.74,98.11
100.41,56293490,99.68,100.73,98.64
100.35,36299460,99.44,100.47,99.245
99.86,42268040,99.6,100.4,98.82
98.46,29139100,99.02,99.54,98.33
97.72,40170200,97.6,97.84,96.63
97.92,28487570,97.79,98.27,97.45
98.63,23265200,97.99,101.89,97.55
99.03,22378380,99.25,99.87,98.96
98.94,20839950,99.02,99.56,98.68
99.65,26575570,98.5,99.99,98.46
98.83,31672220,98.53,99.3457,98.48
97.34,37708360,98.69,99.12,97.1
97.46,31890740,97.32,98.475,96.75
97.14,29373050,97.82,98.41,97.03
97.55,31251870,96.45,97.75,96.07
95.33,60793260,96.62,96.65,95.3
95.1,34355970,96.0,96.57,95.03
95.91,35407050,94.94,96.35,94.676
95.55,29124140,96.25,96.89,95.35
96.1,32042290,95.94,96.29,95.25
93.4,75219710,92.91,94.655,92.65
92.04,45595680,93.0,93.05,91.5
93.59,40387960,92.9,93.66,92.14
94.4,36505420,93.97,94.55,93.63
95.6,35783320,94.44,95.77,94.3
95.89,25982080,95.49,96.465,95.33
94.99,27553750,95.39,95.4,94.46
95.53,30877540,94.6,95.66,94.37
95.94,24460850,95.7,96.5,95.62
96.68,28877500,96.49,96.89,96.05
96.98,23317990,96.75,97.65,96.73
97.42,24129530,97.17,97.7,97.12
96.87,25879680,97.41,97.67,96.84
98.79,38885980,97.39,98.99,97.32
98.78,30031410,98.92,99.3,98.5
99.83,36464530,98.7,100.13,98.6
99.87,23766360,99.56,100.0,99.34
99.96,26219110,100.0,100.46,99.735
99.43,32690080,99.83,101.0,99.13
98.66,28218240,99.26,99.3,98.31
97.34,40290580,98.25,98.84,96.92
96.67,53454620,96.82,97.97,96.42
102.95,92143920,104.265,104.35,102.75
104.34,38771840,102.83,104.45,102.82
104.21,27697970,104.19,104.55,103.68
106.05,38018910,104.41,106.15,104.41
104.48,33770220,106.05,106.07,104.0
105.79,30148360,104.81,105.84,104.77
105.87,26781730,105.58,106.0,105.28
107.48,39546610,106.27,107.65,106.18
108.37,28010430,107.52,108.37,107.16
108.81,26296260,108.23,108.94,108.01
108.0,23839880,108.71,108.9,107.76
107.93,27460070,108.52,108.93,107.85
108.18,18648700,107.78,108.44,107.78
109.48,25704330,108.14,109.54,108.08
109.38,33754680,109.63,110.23,109.21
109.22,25328680,109.1,109.37,108.34
109.08,21918340,109.23,109.6,109.02
109.36,25108890,108.77,109.69,108.36
108.51,25784420,108.86,109.1,107.85
108.85,21236850,108.59,109.32,108.53
108.03,23606240,108.565,108.75,107.68
107.57,25001730,107.39,107.88,106.68
106.94,27744300,107.41,107.95,106.31
106.82,24900130,106.62,107.44,106.29
106.0,24817940,105.8,106.5,105.5
106.1,31639010,105.66,106.5699,105.64
106.73,26675250,106.14,106.8,105.62
107.73,26393770,107.7,108.0,106.82
107.7,26645130,107.9,108.3,107.51
108.36,42250480,107.83,108.76,107.07
105.52,52955310,107.25,107.27,105.24
103.13,46461610,104.64,105.72,103.13
105.44,45114590,102.65,105.72,102.53
107.95,62080160,107.51,108.79,107.24
111.77,111186900,108.73,113.03,108.6
115.57,90398170,113.86,115.73,113.49
114.92,79763890,115.12,116.13,114.04
113.58,46937190,115.19,116.18,113.25
113.57,34494150,113.05,114.12,112.51
113.55,35951900,113.85,113.989,112.441
114.62,31048170,114.35,114.94,114.0
112.71,52411070,114.42,114.79,111.55
112.88,29800240,111.64,113.39,111.55
113.09,24587490,113.0,113.18,112.34
113.95,29608390,113.69,114.64,113.43
112.18,35850010,113.16,113.8,111.8
113.05,36340670,112.46,113.37,111.8
112.52,21634520,112.71,113.05,112.28
113.0,29707270,113.06,114.31,112.63
113.05,21400410,113.4,113.66,112.69
113.89,28508710,113.7,114.34,113.13
114.06,24336440,114.31,114.56,113.51
116.05,36087910,115.02,116.75,114.72
116.3,63963010,117.7,118.69,116.2
117.34,37512930,117.35,117.98,116.75
116.98,35041820,116.79,117.44,115.72
117.63,35626020,117.88,118.17,117.13
117.55,23583810,117.33,117.84,116.78
117.47,24308210,118.18,118.21,117.45
117.12,19977160,117.25,117.76,113.8
117.06,24100150,116.86,117.38,116.33
116.6,22527690,116.81,116.91,116.28
117.65,23492650,117.1,117.74,117.0
118.25,46820600,117.95,118.36,117.31
115.59,66028640,114.31,115.7,113.31
114.48,31396130,115.39,115.86,114.1
113.72,36792100,113.87,115.21,113.45
113.54,26378910,113.65,114.23,113.2
111.49,43403760,113.46,113.77,110.53
111.59,28174980,111.4,112.35,111.23
109.83,26538700,110.98,111.46,109.55
108.84,30790930,108.53,110.25,108.11
110.41,32361930,110.08,110.51,109.46
111.06,24129630,110.31,111.72,109.7
110.88,59118740,109.88,111.32,108.05
107.79,57097740,111.09,111.09,105.83
108.43,34117030,107.12,108.87,106.55
105.71,50901380,107.71,107.809,104.08
107.11,32230590,106.57,107.68,106.1593
109.99,58724080,106.7,110.23,106.6
109.95,27623150,109.81,110.35,108.83
110.06,28310840,109.72,110.54,109.66
111.73,29164190,110.12,111.99,110.01
111.8,25931710,111.95,112.42,111.4
111.23,27420550,111.36,111.51,110.33
111.79,11475920,111.13,111.87,110.95
111.57,27054320,111.43,112.465,111.39
111.46,28507780,110.78,112.03,110.07
110.52,36151450,111.6,112.2,110.27
109.49,37034520,110.365,110.94,109.03
109.9,26481320,109.17,110.09,108.85
109.11,34113880,110.0,110.03,108.25
109.95,26160560,109.5,110.36,109.19
111.03,29976030,109.26,111.19,109.16
112.12,27049830,110.86,112.43,110.6
113.95,34324350,112.31,114.7,112.31
113.3,26176690,113.29,115.0,112.49
115.19,43293350,113.84,115.92,113.75
115.19,33962370,115.04,116.2,114.98
115.82,46286150,115.38,116.73,115.23
115.97,44284660,116.47,116.5,115.645
116.64,27756760,115.8,117.38,115.75
116.95,21337310,116.74,117.5,116.68
117.06,23724430,116.8,117.4,116.78
116.29,26043820,116.35,116.51,115.64
116.52,14244050,115.59,116.52,115.59
117.26,18131970,116.52,117.8,116.49
116.76,20686510,117.52,118.0166,116.2
116.73,14979680,116.45,117.1095,116.4
115.82,30555900,116.65,117.2,115.43
116.15,28769220,115.8,116.33,114.76
116.02,21081620,115.85,116.51,115.75
116.61,22115100,115.92,116.8642,115.81
117.91,31714820,116.78,118.16,116.47
118.99,33420290,117.95,119.43,117.94
119.11,24432660,118.77,119.38,118.3
119.75,27453130,118.74,119.93,118.6
119.25,27057550,118.895,119.3,118.21
119.04,26083030,119.11,119.62,118.81
120.0,34412090,118.34,120.24,118.22
119.99,23687350,120.0,120.5,119.71
119.78,25554290,119.4,120.09,119.37
120.0,29922650,120.45,120.45,119.7346
120.08,21982000,120.0,120.81,119.77
119.97,23191150,119.55,120.1,119.5
121.88,32417410,120.42,122.1,120.28
121.94,26320740,121.67,122.44,121.6
121.95,20495340,122.14,122.35,121.6
121.63,30327110,120.93,121.63,120.66
121.35,47767760,121.15,121.39,120.62
128.75,111837300,127.03,130.49,127.01
128.53,33671250,127.975,129.39,127.78
129.08,24460160,128.31,129.19,128.16
130.29,26784530,129.13,130.5,128.9
131.53,38158410,130.54,132.09,130.45
132.04,22941650,131.35,132.22,131.22
132.42,28321440,131.65,132.445,131.12
132.12,20046250,132.46,132.94,132.05
133.29,22989980,133.08,133.82,132.75
135.02,33054500,133.47,135.09,133.25
135.51,35578640,135.52,136.27,134.62
135.345,22539860,135.67,135.9,134.8398
135.72,22163280,135.1,135.83,135.1
136.7,24487200,136.23,136.75,135.98
137.11,20769030,136.43,137.12,136.11
136.53,20762360,137.38,137.48,136.3
136.66,21754600,135.91,136.66,135.28
136.93,20222210,137.14,137.435,136.28
136.99,23446340,137.08,137.435,136.7
139.79,36362440,137.89,140.15,137.595
138.96,26170690,140.0,140.2786,138.76
139.78,21555370,138.78,139.83,138.59
139.34,21229890,139.365,139.77,138.5959
139.52,17439210,139.06,139.98,138.79
139.0,18695500,138.95,139.8,138.82
138.68,22117750,138.74,138.79,137.05
139.14,19578920,139.25,139.3571,138.64
139.2,17048800,138.85,139.43,138.82
138.99,15281850,139.3,139.65,138.84
140.46,25676720,139.41,140.7501,139.025
140.69,19173780,140.72,141.02,140.26
139.99,43700570,141.0,141.0,139.89
141.46,21258100,140.4,141.5,140.23
139.84,39461130,142.11,142.8,139.73
141.42,25804820,139.845,141.6,139.76
140.92,20299310,141.26,141.5844,140.61
140.64,22355140,141.5,141.74,140.35
140.88,23531670,139.39,141.22,138.62
143.8,33348400,140.91,144.04,140.62
144.12,29174040,143.68,144.49,143.19
143.93,21189000,144.19,144.5,143.5
143.66,19576480,143.72,144.27,143.01
143.7,19970040,143.71,144.12,143.05
144.77,19865300,143.25,144.89,143.17
144.02,27649500,144.22,145.46,143.81
143.66,21131040,144.29,144.52,143.45
143.34,16658660,143.73,144.18,143.27
143.17,18904680,143.6,143.8792,142.9
141.63,30341520,142.94,143.35,140.06
141.8,20320420,141.6,142.15,141.01
141.05,17775510,141.91,142.38,141.05
141.83,16529130,141.48,141.88,140.87
141.2,14676420,141.41,142.04,141.11
140.68,17302160,141.88,142.0,140.45
142.44,23294040,141.22,142.92,141.16
142.27,17290900,142.44,142.68,141.85
143.64,17117710,143.5,143.95,143.18
144.53,18325720,143.91,144.9,143.87
143.68,19998050,144.47,144.6,143.3762
143.79,14198660,143.923,144.16,143.31
143.65,20783460,144.09,144.3,143.27
146.58,33498270,145.1,147.2,144.96
147.51,44182930,147.54,148.09,146.84
147.06,45579740,145.59,147.49,144.27
146.53,23345970,146.52,147.14,145.81
148.96,27254850,146.76,148.98,146.76
153.01,48670440,149.03,153.7,149.03
153.99,38907940,153.87,154.88,153.45
153.26,25779060,153.63,153.94,152.11
153.95,27236290,152.45,154.07,152.31
156.1,32493770,154.7,156.42,154.67
155.7,25912270,156.01,156.65,155.05
155.47,19994270,155.94,156.06,154.72
150.25,50674280,153.6,154.57,149.71
152.54,33520150,151.27,153.34,151.13
153.06,26892850,153.38,153.98,152.63
153.99,22930630,154.0,154.58,152.91
153.8,19906170,154.9,154.9,153.31
153.34,19201820,153.84,154.17,152.67
153.87,19217810,153.73,154.35,153.03
153.61,21895020,154.0,154.24,153.31
153.67,20118620,153.42,154.43,153.33
152.76,24452750,153.97,154.17,152.38
153.18,16383610,153.17,153.33,152.22
155.45,27715140,153.58,155.45,152.89
153.93,25277680,154.34,154.45,153.46
154.45,26591850,153.9,155.81,153.78
155.37,21017560,155.02,155.98,154.48
154.99,21144040,155.25,155.54,154.4
148.98,64782910,155.19,155.19,146.02
145.42,72187710,145.74,146.09,142.51
146.59,34089190,147.16,147.45,145.15
145.16,31454590,147.5,147.5,143.84
144.29,31642900,143.32,144.4798,142.21
142.27,50264540,143.78,144.5,142.2
146.34,32203640,143.66,146.74,143.66
145.01,24877950,146.87,146.87,144.94
145.87,21247590,145.52,146.0693,144.61
145.63,19082170,145.77,146.7,145.1199
146.28,35421310,145.13,147.16,145.11
145.82,25674500,147.17,148.28,145.38
143.73,24725210,145.01,146.16,143.62
145.83,22052920,144.49,146.11,143.1601
143.68,31450520,144.71,145.13,142.28
144.02,22986960,144.45,144.96,143.78
143.5,14277850,144.88,145.3001,143.1
144.09,21550270,143.69,144.79,142.7237
142.73,24110330,143.02,143.5,142.41
144.18,18527000,142.9,144.75,142.9
145.06,21080580,144.11,145.95,143.37
145.53,18647220,144.73,145.85,144.38
145.74,24833800,145.87,146.18,144.82
147.77,25080500,145.5,148.49,145.44
149.04,20117070,147.97,149.33,147.33
149.56,23765710,148.82,150.9,148.57
150.08,17837130,149.2,150.13,148.67
151.02,20859830,150.48,151.42,149.95
150.34,17170490,151.5,151.74,150.19
150.27,25111310,149.99,150.44,148.88
152.09,21466370,150.58,152.44,149.9
152.74,18798250,151.8,153.84,151.8
153.46,15649120,153.35,153.93,153.06
150.56,32429770,153.75,153.99,147.3
149.5,17192770,149.89,150.23,149.19
148.73,19690420,149.9,150.33,148.13
150.05,33669020,149.1,150.22,148.41
157.14,69726440,159.28,159.75,156.16
155.57,26604140,157.05,157.21,155.02
156.39,20514810,156.07,157.4,155.69
158.81,21827400,157.06,158.92,156.6701
160.08,36127490,158.6,161.83,158.27
161.06,26060430,159.26,161.27,159.11
155.32,39636190,159.9,160.0,154.63
157.48,26208970,156.6,158.5728,156.07
159.85,22074760,159.32,160.21,158.75
161.6,29377630,160.66,162.195,160.14
160.95,27607370,161.94,162.51,160.15
157.86,27377960,160.52,160.71,157.84
157.5,27391950,157.86,159.5,156.72
157.21,26330070,157.5,157.89,155.1101
159.78,21564890,158.23,160.0,158.02
159.98,19376940,159.07,160.47,158.88
159.27,19782170,160.43,160.74,158.55
159.86,25184600,159.65,160.56,159.27
161.47,25649890,160.14,162.0,159.93
162.91,29451050,160.1,163.12,160.0
163.35,27215770,163.8,163.89,162.61
164.0,26729940,163.64,164.52,163.48
164.05,16564340,164.8,164.94,163.63
162.08,29491910,163.75,164.25,160.56
161.91,21610300,162.71,162.99,160.52
161.26,21905160,162.09,162.24,160.36
158.63,28411740,160.86,161.15,158.53
161.5,31506890,160.5,162.05,159.89
160.86,71574560,162.61,163.96,158.77
159.65,44866280,159.87,159.96,157.91
158.28,23637310,158.99,159.4,158.09
159.88,48846060,158.47,160.97,158.0
158.67,28157630,160.11,160.5,157.995
158.73,20565620,159.51,159.77,158.44
156.07,52126240,157.9,158.26,153.83
153.39,37350060,155.8,155.8,152.75
151.89,46575410,152.02,152.27,150.56
150.55,44366140,149.99,151.83,149.16
